asset_rank,asset_final_score,asset_id,template_id,owner,template_rank,template_final_score,template_score_component,original_mint_number,original_mint_score,original_mint_score_component,original_mint_status,surviving_mint_rank,surviving_mint_rank_score,surviving_mint_rank_score_component,surviving_mint_rank_status,live_supply,issued_supply,rarity_band,burned,price_used,market_data_used
2830,26.3786,1099595976270,401910,,11,0,0,537,0.659466,13.1893,ok,537,0.659466,13.1893,ok,1575,1399,Common,false,false,false
2831,26.3786,1099598056918,401911,,12,0,0,537,0.659466,13.1893,ok,537,0.659466,13.1893,ok,1575,1425,Common,false,false,false
2832,26.3532,1099595976271,401910,,11,0,0,538,0.658831,13.1766,ok,538,0.658831,13.1766,ok,1575,1399,Common,false,false,false
2833,26.3532,1099598056919,401911,,12,0,0,538,0.658831,13.1766,ok,538,0.658831,13.1766,ok,1575,1425,Common,false,false,false
2834,26.3278,1099595976272,401910,,11,0,0,539,0.658196,13.1639,ok,539,0.658196,13.1639,ok,1575,1399,Common,false,false,false
2835,26.3278,1099598056920,401911,mbzh4.wam,12,0,0,539,0.658196,13.1639,ok,539,0.658196,13.1639,ok,1575,1425,Common,false,false,false
2836,26.3024,1099595976273,401910,,11,0,0,540,0.65756,13.1512,ok,540,0.65756,13.1512,ok,1575,1399,Common,false,false,false
2837,26.3024,1099598056921,401911,,12,0,0,540,0.65756,13.1512,ok,540,0.65756,13.1512,ok,1575,1425,Common,false,false,false
2838,26.277,1099595976274,401910,,11,0,0,541,0.656925,13.1385,ok,541,0.656925,13.1385,ok,1575,1399,Common,false,false,false
2839,26.277,1099598056922,401911,,12,0,0,541,0.656925,13.1385,ok,541,0.656925,13.1385,ok,1575,1425,Common,false,false,false
2840,26.2516,1099595976275,401910,,11,0,0,542,0.65629,13.1258,ok,542,0.65629,13.1258,ok,1575,1399,Common,false,false,false
2841,26.2516,1099598056923,401911,,12,0,0,542,0.65629,13.1258,ok,542,0.65629,13.1258,ok,1575,1425,Common,false,false,false
2842,26.2262,1099595976276,401910,4p1ky.c.wam,11,0,0,543,0.655654,13.1131,ok,543,0.655654,13.1131,ok,1575,1399,Common,false,false,false
2843,26.2262,1099598056924,401911,,12,0,0,543,0.655654,13.1131,ok,543,0.655654,13.1131,ok,1575,1425,Common,false,false,false
2844,26.2008,1099595976277,401910,,11,0,0,544,0.655019,13.1004,ok,544,0.655019,13.1004,ok,1575,1399,Common,false,false,false
2845,26.2008,1099598056925,401911,,12,0,0,544,0.655019,13.1004,ok,544,0.655019,13.1004,ok,1575,1425,Common,false,false,false
2846,26.1754,1099595976278,401910,,11,0,0,545,0.654384,13.0877,ok,545,0.654384,13.0877,ok,1575,1399,Common,false,false,false
2847,26.1754,1099598056926,401911,,12,0,0,545,0.654384,13.0877,ok,545,0.654384,13.0877,ok,1575,1425,Common,false,false,false
2848,26.15,1099595976279,401910,,11,0,0,546,0.653748,13.075,ok,546,0.653748,13.075,ok,1575,1399,Common,false,false,false
2849,26.15,1099598056927,401911,,12,0,0,546,0.653748,13.075,ok,546,0.653748,13.075,ok,1575,1425,Common,false,false,false
2850,26.1246,1099595976280,401910,,11,0,0,547,0.653113,13.0623,ok,547,0.653113,13.0623,ok,1575,1399,Common,false,false,false
2851,26.1246,1099598056928,401911,,12,0,0,547,0.653113,13.0623,ok,547,0.653113,13.0623,ok,1575,1425,Common,false,false,false
2852,26.0992,1099595976281,401910,dus1c.c.wam,11,0,0,548,0.652478,13.0496,ok,548,0.652478,13.0496,ok,1575,1399,Common,false,false,false
2853,26.0992,1099598056929,401911,,12,0,0,548,0.652478,13.0496,ok,548,0.652478,13.0496,ok,1575,1425,Common,false,false,false
2854,26.0736,1099595976282,401910,,11,0,0,549,0.651842,13.0368,ok,549,0.651842,13.0368,ok,1575,1399,Common,false,false,false
2855,26.0736,1099598056930,401911,onfqu.wam,12,0,0,549,0.651842,13.0368,ok,549,0.651842,13.0368,ok,1575,1425,Common,false,false,false
2856,26.0482,1099595976283,401910,,11,0,0,550,0.651207,13.0241,ok,550,0.651207,13.0241,ok,1575,1399,Common,false,false,false
2857,26.0482,1099598056931,401911,,12,0,0,550,0.651207,13.0241,ok,550,0.651207,13.0241,ok,1575,1425,Common,false,false,false
2858,26.0228,1099595976284,401910,,11,0,0,551,0.650572,13.0114,ok,551,0.650572,13.0114,ok,1575,1399,Common,false,false,false
2859,26.0228,1099598056932,401911,,12,0,0,551,0.650572,13.0114,ok,551,0.650572,13.0114,ok,1575,1425,Common,false,false,false
2860,25.9974,1099595976285,401910,,11,0,0,552,0.649936,12.9987,ok,552,0.649936,12.9987,ok,1575,1399,Common,false,false,false
2861,25.9974,1099598056933,401911,,12,0,0,552,0.649936,12.9987,ok,552,0.649936,12.9987,ok,1575,1425,Common,false,false,false
2862,25.972,1099595976286,401910,,11,0,0,553,0.649301,12.986,ok,553,0.649301,12.986,ok,1575,1399,Common,false,false,false
2863,25.972,1099598056934,401911,,12,0,0,553,0.649301,12.986,ok,553,0.649301,12.986,ok,1575,1425,Common,false,false,false
2864,25.9466,1099595976287,401910,,11,0,0,554,0.648666,12.9733,ok,554,0.648666,12.9733,ok,1575,1399,Common,false,false,false
2865,25.9466,1099598056935,401911,,12,0,0,554,0.648666,12.9733,ok,554,0.648666,12.9733,ok,1575,1425,Common,false,false,false
2866,25.9212,1099595976288,401910,cawaw.wam,11,0,0,555,0.64803,12.9606,ok,555,0.64803,12.9606,ok,1575,1399,Common,false,false,false
2867,25.9212,1099598056936,401911,555magnta555,12,0,0,555,0.64803,12.9606,ok,555,0.64803,12.9606,ok,1575,1425,Common,false,false,false
2868,25.8958,1099595976289,401910,neijg.wam,11,0,0,556,0.647395,12.9479,ok,556,0.647395,12.9479,ok,1575,1399,Common,false,false,false
2869,25.8958,1099598056937,401911,,12,0,0,556,0.647395,12.9479,ok,556,0.647395,12.9479,ok,1575,1425,Common,false,false,false
2870,25.8704,1099595976290,401910,aa4r2.wam,11,0,0,557,0.64676,12.9352,ok,557,0.64676,12.9352,ok,1575,1399,Common,false,false,false
2871,25.8704,1099598056938,401911,,12,0,0,557,0.64676,12.9352,ok,557,0.64676,12.9352,ok,1575,1425,Common,false,false,false
2872,25.845,1099595976291,401910,,11,0,0,558,0.646125,12.9225,ok,558,0.646125,12.9225,ok,1575,1399,Common,false,false,false
2873,25.845,1099598056939,401911,,12,0,0,558,0.646125,12.9225,ok,558,0.646125,12.9225,ok,1575,1425,Common,false,false,false
2874,25.8196,1099595976292,401910,,11,0,0,559,0.645489,12.9098,ok,559,0.645489,12.9098,ok,1575,1399,Common,false,false,false
2875,25.8196,1099598056940,401911,,12,0,0,559,0.645489,12.9098,ok,559,0.645489,12.9098,ok,1575,1425,Common,false,false,false
2876,25.7942,1099595976293,401910,,11,0,0,560,0.644854,12.8971,ok,560,0.644854,12.8971,ok,1575,1399,Common,false,false,false
2877,25.7942,1099598056941,401911,,12,0,0,560,0.644854,12.8971,ok,560,0.644854,12.8971,ok,1575,1425,Common,false,false,false
2878,25.7688,1099595976294,401910,,11,0,0,561,0.644219,12.8844,ok,561,0.644219,12.8844,ok,1575,1399,Common,false,false,false
2879,25.7688,1099598056942,401911,,12,0,0,561,0.644219,12.8844,ok,561,0.644219,12.8844,ok,1575,1425,Common,false,false,false
2880,25.7434,1099595976295,401910,,11,0,0,562,0.643583,12.8717,ok,562,0.643583,12.8717,ok,1575,1399,Common,false,false,false
2881,25.7434,1099598056943,401911,xyhbq.wam,12,0,0,562,0.643583,12.8717,ok,562,0.643583,12.8717,ok,1575,1425,Common,false,false,false
2882,25.718,1099595976296,401910,,11,0,0,563,0.642948,12.859,ok,563,0.642948,12.859,ok,1575,1399,Common,false,false,false
2883,25.718,1099598056944,401911,,12,0,0,563,0.642948,12.859,ok,563,0.642948,12.859,ok,1575,1425,Common,false,false,false
2884,25.6926,1099595976297,401910,,11,0,0,564,0.642313,12.8463,ok,564,0.642313,12.8463,ok,1575,1399,Common,false,false,false
2885,25.6926,1099598056945,401911,toonboytwofu,12,0,0,564,0.642313,12.8463,ok,564,0.642313,12.8463,ok,1575,1425,Common,false,false,false
2886,25.667,1099595976298,401910,,11,0,0,565,0.641677,12.8335,ok,565,0.641677,12.8335,ok,1575,1399,Common,false,false,false
2887,25.667,1099598056946,401911,,12,0,0,565,0.641677,12.8335,ok,565,0.641677,12.8335,ok,1575,1425,Common,false,false,false
2888,25.6416,1099595976299,401910,,11,0,0,566,0.641042,12.8208,ok,566,0.641042,12.8208,ok,1575,1399,Common,false,false,false
2889,25.6416,1099598056947,401911,,12,0,0,566,0.641042,12.8208,ok,566,0.641042,12.8208,ok,1575,1425,Common,false,false,false
2890,25.6162,1099595976300,401910,,11,0,0,567,0.640407,12.8081,ok,567,0.640407,12.8081,ok,1575,1399,Common,false,false,false
2891,25.6162,1099598056948,401911,,12,0,0,567,0.640407,12.8081,ok,567,0.640407,12.8081,ok,1575,1425,Common,false,false,false
2892,25.5908,1099595976301,401910,,11,0,0,568,0.639771,12.7954,ok,568,0.639771,12.7954,ok,1575,1399,Common,false,false,false
2893,25.5908,1099598056949,401911,,12,0,0,568,0.639771,12.7954,ok,568,0.639771,12.7954,ok,1575,1425,Common,false,false,false
2894,25.5654,1099595976302,401910,,11,0,0,569,0.639136,12.7827,ok,569,0.639136,12.7827,ok,1575,1399,Common,false,false,false
2895,25.5654,1099598056950,401911,jl3aw.wam,12,0,0,569,0.639136,12.7827,ok,569,0.639136,12.7827,ok,1575,1425,Common,false,false,false
2896,25.54,1099595976303,401910,,11,0,0,570,0.638501,12.77,ok,570,0.638501,12.77,ok,1575,1399,Common,false,false,false
2897,25.54,1099598056951,401911,,12,0,0,570,0.638501,12.77,ok,570,0.638501,12.77,ok,1575,1425,Common,false,false,false
2898,25.5146,1099595976304,401910,,11,0,0,571,0.637865,12.7573,ok,571,0.637865,12.7573,ok,1575,1399,Common,false,false,false
2899,25.5146,1099598056952,401911,5ygru.wam,12,0,0,571,0.637865,12.7573,ok,571,0.637865,12.7573,ok,1575,1425,Common,false,false,false
2900,25.4892,1099595976305,401910,neijg.wam,11,0,0,572,0.63723,12.7446,ok,572,0.63723,12.7446,ok,1575,1399,Common,false,false,false
2901,25.4892,1099598056953,401911,,12,0,0,572,0.63723,12.7446,ok,572,0.63723,12.7446,ok,1575,1425,Common,false,false,false
2902,25.4638,1099595976306,401910,,11,0,0,573,0.636595,12.7319,ok,573,0.636595,12.7319,ok,1575,1399,Common,false,false,false
2903,25.4638,1099598056954,401911,,12,0,0,573,0.636595,12.7319,ok,573,0.636595,12.7319,ok,1575,1425,Common,false,false,false
2904,25.4384,1099595976307,401910,,11,0,0,574,0.635959,12.7192,ok,574,0.635959,12.7192,ok,1575,1399,Common,false,false,false
2905,25.4384,1099598056955,401911,cymbo.wam,12,0,0,574,0.635959,12.7192,ok,574,0.635959,12.7192,ok,1575,1425,Common,false,false,false
2906,25.413,1099595976308,401910,,11,0,0,575,0.635324,12.7065,ok,575,0.635324,12.7065,ok,1575,1399,Common,false,false,false
2907,25.413,1099598056956,401911,,12,0,0,575,0.635324,12.7065,ok,575,0.635324,12.7065,ok,1575,1425,Common,false,false,false
2908,25.3876,1099595976309,401910,,11,0,0,576,0.634689,12.6938,ok,576,0.634689,12.6938,ok,1575,1399,Common,false,false,false
2909,25.3876,1099598056957,401911,4ujqq.wam,12,0,0,576,0.634689,12.6938,ok,576,0.634689,12.6938,ok,1575,1425,Common,false,false,false
2910,25.3622,1099595976310,401910,,11,0,0,577,0.634053,12.6811,ok,577,0.634053,12.6811,ok,1575,1399,Common,false,false,false
2911,25.3622,1099598056958,401911,,12,0,0,577,0.634053,12.6811,ok,577,0.634053,12.6811,ok,1575,1425,Common,false,false,false
2912,25.3368,1099595976311,401910,,11,0,0,578,0.633418,12.6684,ok,578,0.633418,12.6684,ok,1575,1399,Common,false,false,false
2913,25.3368,1099598056959,401911,4ikaw.wam,12,0,0,578,0.633418,12.6684,ok,578,0.633418,12.6684,ok,1575,1425,Common,false,false,false
2914,25.3114,1099595976312,401910,.jvc4.wam,11,0,0,579,0.632783,12.6557,ok,579,0.632783,12.6557,ok,1575,1399,Common,false,false,false
2915,25.3114,1099598056960,401911,4.qvq.wam,12,0,0,579,0.632783,12.6557,ok,579,0.632783,12.6557,ok,1575,1425,Common,false,false,false
2916,25.2858,1099595976313,401910,,11,0,0,580,0.632147,12.6429,ok,580,0.632147,12.6429,ok,1575,1399,Common,false,false,false
2917,25.2858,1099598056961,401911,toonboytwofu,12,0,0,580,0.632147,12.6429,ok,580,0.632147,12.6429,ok,1575,1425,Common,false,false,false
2918,25.2604,1099595976314,401910,,11,0,0,581,0.631512,12.6302,ok,581,0.631512,12.6302,ok,1575,1399,Common,false,false,false
2919,25.2604,1099598056962,401911,,12,0,0,581,0.631512,12.6302,ok,581,0.631512,12.6302,ok,1575,1425,Common,false,false,false
2920,25.235,1099595976315,401910,,11,0,0,582,0.630877,12.6175,ok,582,0.630877,12.6175,ok,1575,1399,Common,false,false,false
2921,25.235,1099598056963,401911,dhmgc.wam,12,0,0,582,0.630877,12.6175,ok,582,0.630877,12.6175,ok,1575,1425,Common,false,false,false
2922,25.2096,1099595976316,401910,,11,0,0,583,0.630241,12.6048,ok,583,0.630241,12.6048,ok,1575,1399,Common,false,false,false
2923,25.2096,1099598056964,401911,,12,0,0,583,0.630241,12.6048,ok,583,0.630241,12.6048,ok,1575,1425,Common,false,false,false
2924,25.1842,1099595976317,401910,,11,0,0,584,0.629606,12.5921,ok,584,0.629606,12.5921,ok,1575,1399,Common,false,false,false
2925,25.1842,1099598056965,401911,,12,0,0,584,0.629606,12.5921,ok,584,0.629606,12.5921,ok,1575,1425,Common,false,false,false
2926,25.1588,1099595976318,401910,pepperstake,11,0,0,585,0.628971,12.5794,ok,585,0.628971,12.5794,ok,1575,1399,Common,false,false,false
2927,25.1588,1099598056966,401911,,12,0,0,585,0.628971,12.5794,ok,585,0.628971,12.5794,ok,1575,1425,Common,false,false,false
2928,25.1334,1099595976319,401910,,11,0,0,586,0.628335,12.5667,ok,586,0.628335,12.5667,ok,1575,1399,Common,false,false,false
2929,25.1334,1099598056967,401911,,12,0,0,586,0.628335,12.5667,ok,586,0.628335,12.5667,ok,1575,1425,Common,false,false,false
2930,25.108,1099595976320,401910,,11,0,0,587,0.6277,12.554,ok,587,0.6277,12.554,ok,1575,1399,Common,false,false,false
2931,25.108,1099598056968,401911,.hpry.wam,12,0,0,587,0.6277,12.554,ok,587,0.6277,12.554,ok,1575,1425,Common,false,false,false
2932,25.0826,1099595976321,401910,,11,0,0,588,0.627065,12.5413,ok,588,0.627065,12.5413,ok,1575,1399,Common,false,false,false
2933,25.0826,1099598056969,401911,qjcqw.wam,12,0,0,588,0.627065,12.5413,ok,588,0.627065,12.5413,ok,1575,1425,Common,false,false,false
2934,25.0572,1099595976322,401910,,11,0,0,589,0.626429,12.5286,ok,589,0.626429,12.5286,ok,1575,1399,Common,false,false,false
2935,25.0572,1099598056970,401911,,12,0,0,589,0.626429,12.5286,ok,589,0.626429,12.5286,ok,1575,1425,Common,false,false,false
2936,25.0318,1099595976323,401910,,11,0,0,590,0.625794,12.5159,ok,590,0.625794,12.5159,ok,1575,1399,Common,false,false,false
2937,25.0318,1099598056971,401911,,12,0,0,590,0.625794,12.5159,ok,590,0.625794,12.5159,ok,1575,1425,Common,false,false,false
2938,25.0064,1099595976324,401910,,11,0,0,591,0.625159,12.5032,ok,591,0.625159,12.5032,ok,1575,1399,Common,false,false,false
2939,25.0064,1099598056972,401911,,12,0,0,591,0.625159,12.5032,ok,591,0.625159,12.5032,ok,1575,1425,Common,false,false,false
2940,24.981,1099595976325,401910,,11,0,0,592,0.624524,12.4905,ok,592,0.624524,12.4905,ok,1575,1399,Common,false,false,false
2941,24.981,1099598056973,401911,,12,0,0,592,0.624524,12.4905,ok,592,0.624524,12.4905,ok,1575,1425,Common,false,false,false
2942,24.9556,1099595976326,401910,,11,0,0,593,0.623888,12.4778,ok,593,0.623888,12.4778,ok,1575,1399,Common,false,false,false
2943,24.9556,1099598056974,401911,,12,0,0,593,0.623888,12.4778,ok,593,0.623888,12.4778,ok,1575,1425,Common,false,false,false
2944,24.9302,1099595976327,401910,4p1ky.c.wam,11,0,0,594,0.623253,12.4651,ok,594,0.623253,12.4651,ok,1575,1399,Common,false,false,false
2945,24.9302,1099598056975,401911,,12,0,0,594,0.623253,12.4651,ok,594,0.623253,12.4651,ok,1575,1425,Common,false,false,false
2946,24.9048,1099595976328,401910,ghahg.wam,11,0,0,595,0.622618,12.4524,ok,595,0.622618,12.4524,ok,1575,1399,Common,false,false,false
2947,24.9048,1099598056976,401911,,12,0,0,595,0.622618,12.4524,ok,595,0.622618,12.4524,ok,1575,1425,Common,false,false,false
2948,24.8792,1099595976329,401910,,11,0,0,596,0.621982,12.4396,ok,596,0.621982,12.4396,ok,1575,1399,Common,false,false,false
2949,24.8792,1099598056977,401911,,12,0,0,596,0.621982,12.4396,ok,596,0.621982,12.4396,ok,1575,1425,Common,false,false,false
2950,24.8538,1099595976330,401910,,11,0,0,597,0.621347,12.4269,ok,597,0.621347,12.4269,ok,1575,1399,Common,false,false,false
2951,24.8538,1099598056978,401911,wam,12,0,0,597,0.621347,12.4269,ok,597,0.621347,12.4269,ok,1575,1425,Common,false,false,false
2952,24.8284,1099595976331,401910,,11,0,0,598,0.620712,12.4142,ok,598,0.620712,12.4142,ok,1575,1399,Common,false,false,false
2953,24.8284,1099598056979,401911,,12,0,0,598,0.620712,12.4142,ok,598,0.620712,12.4142,ok,1575,1425,Common,false,false,false
2954,24.803,1099595976332,401910,,11,0,0,599,0.620076,12.4015,ok,599,0.620076,12.4015,ok,1575,1399,Common,false,false,false
2955,24.803,1099598056980,401911,,12,0,0,599,0.620076,12.4015,ok,599,0.620076,12.4015,ok,1575,1425,Common,false,false,false
2956,24.7776,1099595976333,401910,,11,0,0,600,0.619441,12.3888,ok,600,0.619441,12.3888,ok,1575,1399,Common,false,false,false
2957,24.7776,1099598056981,401911,xmzr2.wam,12,0,0,600,0.619441,12.3888,ok,600,0.619441,12.3888,ok,1575,1425,Common,false,false,false
2958,24.7522,1099598056982,401911,,12,0,0,601,0.618806,12.3761,ok,601,0.618806,12.3761,ok,1575,1425,Common,false,false,false
2959,24.7522,1099599053752,401910,,11,0,0,601,0.618806,12.3761,ok,601,0.618806,12.3761,ok,1575,1399,Common,false,false,false
2960,24.7268,1099598056983,401911,,12,0,0,602,0.61817,12.3634,ok,602,0.61817,12.3634,ok,1575,1425,Common,false,false,false
2961,24.7268,1099599053753,401910,,11,0,0,602,0.61817,12.3634,ok,602,0.61817,12.3634,ok,1575,1399,Common,false,false,false
2962,24.7014,1099598056984,401911,,12,0,0,603,0.617535,12.3507,ok,603,0.617535,12.3507,ok,1575,1425,Common,false,false,false
2963,24.7014,1099599053754,401910,,11,0,0,603,0.617535,12.3507,ok,603,0.617535,12.3507,ok,1575,1399,Common,false,false,false
2964,24.676,1099598056985,401911,j2vay.wam,12,0,0,604,0.6169,12.338,ok,604,0.6169,12.338,ok,1575,1425,Common,false,false,false
2965,24.676,1099599053755,401910,4p1ky.c.wam,11,0,0,604,0.6169,12.338,ok,604,0.6169,12.338,ok,1575,1399,Common,false,false,false
2966,24.6506,1099598056986,401911,,12,0,0,605,0.616264,12.3253,ok,605,0.616264,12.3253,ok,1575,1425,Common,false,false,false
2967,24.6506,1099599053756,401910,,11,0,0,605,0.616264,12.3253,ok,605,0.616264,12.3253,ok,1575,1399,Common,false,false,false
2968,24.6252,1099598056987,401911,,12,0,0,606,0.615629,12.3126,ok,606,0.615629,12.3126,ok,1575,1425,Common,false,false,false
2969,24.6252,1099599053757,401910,,11,0,0,606,0.615629,12.3126,ok,606,0.615629,12.3126,ok,1575,1399,Common,false,false,false
2970,24.5998,1099598057004,401911,,12,0,0,607,0.614994,12.2999,ok,607,0.614994,12.2999,ok,1575,1425,Common,false,false,false
2971,24.5998,1099599053758,401910,,11,0,0,607,0.614994,12.2999,ok,607,0.614994,12.2999,ok,1575,1399,Common,false,false,false
2972,24.5744,1099598057005,401911,,12,0,0,608,0.614358,12.2872,ok,608,0.614358,12.2872,ok,1575,1425,Common,false,false,false
2973,24.5744,1099599053759,401910,,11,0,0,608,0.614358,12.2872,ok,608,0.614358,12.2872,ok,1575,1399,Common,false,false,false
2974,24.549,1099598057006,401911,becdclxvi.gm,12,0,0,609,0.613723,12.2745,ok,609,0.613723,12.2745,ok,1575,1425,Common,false,false,false
2975,24.549,1099599053760,401910,,11,0,0,609,0.613723,12.2745,ok,609,0.613723,12.2745,ok,1575,1399,Common,false,false,false
2976,24.5236,1099598057007,401911,,12,0,0,610,0.613088,12.2618,ok,610,0.613088,12.2618,ok,1575,1425,Common,false,false,false
2977,24.5236,1099599053761,401910,,11,0,0,610,0.613088,12.2618,ok,610,0.613088,12.2618,ok,1575,1399,Common,false,false,false
2978,24.498,1099598057008,401911,,12,0,0,611,0.612452,12.249,ok,611,0.612452,12.249,ok,1575,1425,Common,false,false,false
2979,24.498,1099599053762,401910,,11,0,0,611,0.612452,12.249,ok,611,0.612452,12.249,ok,1575,1399,Common,false,false,false
2980,24.4726,1099598057009,401911,,12,0,0,612,0.611817,12.2363,ok,612,0.611817,12.2363,ok,1575,1425,Common,false,false,false
2981,24.4726,1099599053763,401910,,11,0,0,612,0.611817,12.2363,ok,612,0.611817,12.2363,ok,1575,1399,Common,false,false,false
2982,24.4472,1099598057010,401911,,12,0,0,613,0.611182,12.2236,ok,613,0.611182,12.2236,ok,1575,1425,Common,false,false,false
2983,24.4472,1099599053764,401910,,11,0,0,613,0.611182,12.2236,ok,613,0.611182,12.2236,ok,1575,1399,Common,false,false,false
2984,24.4218,1099598057011,401911,gfeec.wam,12,0,0,614,0.610546,12.2109,ok,614,0.610546,12.2109,ok,1575,1425,Common,false,false,false
2985,24.4218,1099599053765,401910,,11,0,0,614,0.610546,12.2109,ok,614,0.610546,12.2109,ok,1575,1399,Common,false,false,false
2986,24.3964,1099598057012,401911,,12,0,0,615,0.609911,12.1982,ok,615,0.609911,12.1982,ok,1575,1425,Common,false,false,false
2987,24.3964,1099599053766,401910,,11,0,0,615,0.609911,12.1982,ok,615,0.609911,12.1982,ok,1575,1399,Common,false,false,false
2988,24.371,1099598057013,401911,5ih1e.c.wam,12,0,0,616,0.609276,12.1855,ok,616,0.609276,12.1855,ok,1575,1425,Common,false,false,false
2989,24.371,1099599053767,401910,,11,0,0,616,0.609276,12.1855,ok,616,0.609276,12.1855,ok,1575,1399,Common,false,false,false
