asset_rank,asset_final_score,asset_id,template_id,original_mint_number,surviving_mint_rank,template_final_score
553,60.8833,1099638226008,435457,112,112,51.1412
554,60.8761,1099636335451,438904,115,115,52.9319
555,60.8555,1099667784797,453934,48,48,70.3652
556,60.8317,1099651359709,445272,72,72,67.3631
557,60.7951,1099638226009,435457,113,113,51.1412
558,60.7805,1099636335610,438904,116,116,52.9319
559,60.7067,1099638226010,435457,114,114,51.1412
560,60.6851,1099636335611,438904,117,117,52.9319
561,60.6414,1099814998330,458168,23,23,72.9986
562,60.6208,1099643449276,441677,72,72,67.4684
563,60.6208,1099661099030,449935,72,72,67.4684
564,60.6185,1099638226011,435457,115,115,51.1412
565,60.5897,1099636335612,438904,118,118,52.9319
566,60.5559,1099651363738,445272,73,73,67.3631
567,60.5301,1099638226012,435457,116,116,51.1412
568,60.4941,1099636335613,438904,119,119,52.9319
569,60.4419,1099638226013,435457,117,117,51.1412
570,60.4009,1099667784798,453934,49,49,70.3652
571,60.3987,1099636335614,438904,120,120,52.9319
572,60.3535,1099638226014,435457,118,118,51.1412
573,60.3412,1099643449282,441677,73,73,67.4684
574,60.3412,1099661099232,449935,73,73,67.4684
575,60.3033,1099636335615,438904,121,121,52.9319
576,60.2799,1099651463149,445272,74,74,67.3631
577,60.2653,1099638226015,435457,119,119,51.1412
578,60.2243,1099934276085,401786,19,19,93.7071
579,60.2077,1099636335616,438904,122,122,52.9319
580,60.1769,1099638226016,435457,120,120,51.1412
581,60.1123,1099636335617,438904,123,123,52.9319
582,60.0887,1099638226017,435457,121,121,51.1412
583,60.0614,1099643449292,441677,74,74,67.4684
584,60.0614,1099661233194,449935,74,74,67.4684
585,60.0169,1099636335618,438904,124,124,52.9319
586,60.0041,1099651573533,445272,75,75,67.3631
587,60.0003,1099638226018,435457,122,122,51.1412
588,59.9463,1099667784799,453934,50,50,70.3652
589,59.9213,1099636335619,438904,125,125,52.9319
590,59.9121,1099638226019,435457,123,123,51.1412
591,59.8259,1099636335620,438904,126,126,52.9319
592,59.8237,1099638226020,435457,124,124,51.1412
593,59.8105,1099595898026,401767,12,12,94.1285
594,59.7816,1099643449302,441677,75,75,67.4684
595,59.7816,1099661233195,449935,75,75,67.4684
596,59.7355,1099638226021,435457,125,125,51.1412
597,59.7305,1099636335628,438904,127,127,52.9319
598,59.7283,1099651586264,445272,76,76,67.3631
599,59.6471,1099638226022,435457,126,126,51.1412
600,59.6349,1099636335629,438904,128,128,52.9319
601,59.5886,1099815002616,458168,24,24,72.9986
602,59.5589,1099638226023,435457,127,127,51.1412
603,59.5395,1099636335630,438904,129,129,52.9319
604,59.502,1099643449359,441677,76,76,67.4684
605,59.502,1099661273822,449935,76,76,67.4684
606,59.4919,1099667784800,453934,51,51,70.3652
607,59.4705,1099638226024,435457,128,128,51.1412
608,59.4523,1099651634716,445272,77,77,67.3631
609,59.4441,1099636335631,438904,130,130,52.9319
610,59.3823,1099638226025,435457,129,129,51.1412
611,59.3485,1099636335632,438904,131,131,52.9319
612,59.2939,1099638226026,435457,130,130,51.1412
613,59.2531,1099636335660,438904,132,132,52.9319
614,59.2222,1099643449376,441677,77,77,67.4684
615,59.2222,1099661345138,449935,77,77,67.4684
616,59.2057,1099638226027,435457,131,131,51.1412
617,59.1765,1099651668505,445272,78,78,67.3631
618,59.1577,1099636335661,438904,133,133,52.9319
619,59.1173,1099638226028,435457,132,132,51.1412
620,59.0623,1099636335662,438904,134,134,52.9319
621,59.0373,1099667784801,453934,52,52,70.3652
622,59.0291,1099638226029,435457,133,133,51.1412
623,58.9667,1099636335663,438904,135,135,52.9319
624,58.9426,1099643449427,441677,78,78,67.4684
625,58.9426,1099661565303,449935,78,78,67.4684
626,58.9407,1099638226030,435457,134,134,51.1412
627,58.9007,1099651668572,445272,79,79,67.3631
628,58.8713,1099636335716,438904,136,136,52.9319
629,58.8525,1099638226031,435457,135,135,51.1412
630,58.7759,1099636335717,438904,137,137,52.9319
631,58.7641,1099638226032,435457,136,136,51.1412
632,58.6803,1099636335718,438904,138,138,52.9319
633,58.6759,1099638226033,435457,137,137,51.1412
634,58.6721,1099939338693,401779,17,17,93.8651
635,58.6628,1099643450224,441677,79,79,67.4684
636,58.6628,1099661808535,449935,79,79,67.4684
637,58.6247,1099651668768,445272,80,80,67.3631
638,58.5875,1099638226034,435457,138,138,51.1412
639,58.5849,1099636335719,438904,139,139,52.9319
640,58.5827,1099667784802,453934,53,53,70.3652
641,58.536,1099815019274,458168,25,25,72.9986
642,58.4993,1099638226035,435457,139,139,51.1412
643,58.4895,1099636335720,438904,140,140,52.9319
644,58.4109,1099638226036,435457,140,140,51.1412
645,58.3939,1099636335755,438904,141,141,52.9319
646,58.383,1099643451510,441677,80,80,67.4684
647,58.383,1099661926460,449935,80,80,67.4684
648,58.3489,1099651672135,445272,81,81,67.3631
649,58.3227,1099638226037,435457,141,141,51.1412
650,58.2985,1099636335870,438904,142,142,52.9319
651,58.2343,1099638226038,435457,142,142,51.1412
652,58.2243,1099939338720,401786,20,20,93.7071
653,58.2031,1099636335871,438904,143,143,52.9319
654,58.1461,1099638226039,435457,143,143,51.1412
655,58.1281,1099667784803,453934,54,54,70.3652
656,58.1075,1099636335872,438904,144,144,52.9319
657,58.1034,1099643452575,441677,81,81,67.4684
658,58.1034,1099662629344,449935,81,81,67.4684
659,58.0731,1099652124247,445272,82,82,67.3631
660,58.0577,1099638226040,435457,144,144,51.1412
661,58.0121,1099636335873,438904,145,145,52.9319
662,57.9695,1099808713567,435457,145,145,51.1412
663,57.9167,1099636335874,438904,146,146,52.9319
664,57.8811,1099808713568,435457,146,146,51.1412
665,57.8236,1099643460746,441677,82,82,67.4684
666,57.8236,1099663257912,449935,82,82,67.4684
667,57.8211,1099636335888,438904,147,147,52.9319
668,57.7973,1099656761694,445272,83,83,67.3631
669,57.7929,1099808713569,435457,147,147,51.1412
670,57.7257,1099636335889,438904,148,148,52.9319
671,57.7045,1099808713570,435457,148,148,51.1412
672,57.6737,1099667784804,453934,55,55,70.3652
673,57.6303,1099636335890,438904,149,149,52.9319
674,57.6163,1099808713571,435457,149,149,51.1412
675,57.544,1099643464932,441677,83,83,67.4684
676,57.544,1099663389386,449935,83,83,67.4684
677,57.5347,1099636335891,438904,150,150,52.9319
678,57.5279,1099808713572,435457,150,150,51.1412
679,57.5213,1099656786980,445272,84,84,67.3631
680,57.4834,1099931219648,458168,26,26,72.9986
681,57.4397,1099808713573,435457,151,151,51.1412
682,57.4393,1099636335892,438904,151,151,52.9319
683,57.3513,1099808713574,435457,152,152,51.1412
684,57.3439,1099636335893,438904,152,152,52.9319
685,57.2642,1099643466611,441677,84,84,67.4684
686,57.2642,1099663454181,449935,84,84,67.4684
687,57.2631,1099808713575,435457,153,153,51.1412
688,57.2483,1099636335894,438904,153,153,52.9319
689,57.2455,1099656788171,445272,85,85,67.3631
690,57.2191,1099667800075,453934,56,56,70.3652
691,57.1747,1099808713576,435457,154,154,51.1412
692,57.1529,1099636335895,438904,154,154,52.9319
693,57.0865,1099808713577,435457,155,155,51.1412
694,57.0575,1099636335896,438904,155,155,52.9319
695,56.9981,1099808713578,435457,156,156,51.1412
696,56.9844,1099643470857,441677,85,85,67.4684
697,56.9844,1099663454645,449935,85,85,67.4684
698,56.9697,1099656888995,445272,86,86,67.3631
699,56.9619,1099636335897,438904,156,156,52.9319
700,56.9099,1099808713579,435457,157,157,51.1412
701,56.8665,1099636335898,438904,157,157,52.9319
702,56.8215,1099808713580,435457,158,158,51.1412
703,56.7711,1099636335899,438904,158,158,52.9319
704,56.7645,1099667802611,453934,57,57,70.3652
705,56.7333,1099808713581,435457,159,159,51.1412
706,56.7048,1099643487423,441677,86,86,67.4684
707,56.7048,1099663753038,449935,86,86,67.4684
708,56.6937,1099656905384,445272,87,87,67.3631
709,56.6755,1099636335900,438904,159,159,52.9319
710,56.6449,1099808713582,435457,160,160,51.1412
711,56.5801,1099636335901,438904,160,160,52.9319
712,56.5567,1099808713583,435457,161,161,51.1412
713,56.4847,1099636335902,438904,161,161,52.9319
714,56.4771,1099595898027,401767,13,13,94.1285
715,56.4683,1099808713584,435457,162,162,51.1412
716,56.4308,1099931219649,458168,27,27,72.9986
717,56.425,1099643487663,441677,87,87,67.4684
718,56.425,1099663753039,449935,87,87,67.4684
719,56.4179,1099656905581,445272,88,88,67.3631
720,56.3891,1099636335903,438904,162,162,52.9319
721,56.3801,1099808713585,435457,163,163,51.1412
722,56.3191,1099951264530,401779,18,18,93.8651
723,56.3101,1099667807371,453934,58,58,70.3652
724,56.2937,1099636335904,438904,163,163,52.9319
725,56.2917,1099808713586,435457,164,164,51.1412
726,56.2243,1099951264537,401786,21,21,93.7071
727,56.2035,1099808713587,435457,165,165,51.1412
728,56.1983,1099636335905,438904,164,164,52.9319
729,56.1454,1099643487664,441677,88,88,67.4684
730,56.1454,1099663764247,449935,88,88,67.4684
731,56.1421,1099656938661,445272,89,89,67.3631
732,56.1151,1099808713588,435457,166,166,51.1412
733,56.1027,1099636335906,438904,165,165,52.9319
734,56.0269,1099808713589,435457,167,167,51.1412
735,56.0073,1099636335907,438904,166,166,52.9319
736,55.9385,1099808713590,435457,168,168,51.1412
737,55.9119,1099636336008,438904,167,167,52.9319
738,55.8661,1099657009325,445272,90,90,67.3631
739,55.8656,1099643487830,441677,89,89,67.4684
740,55.8656,1099663765781,449935,89,89,67.4684
741,55.8555,1099667924645,453934,59,59,70.3652
742,55.8503,1099808713591,435457,169,169,51.1412
743,55.8163,1099636336065,438904,168,168,52.9319
744,55.7619,1099808713592,435457,170,170,51.1412
745,55.7209,1099636336074,438904,169,169,52.9319
746,55.6737,1099808713593,435457,171,171,51.1412
747,55.6255,1099636336374,438904,170,170,52.9319
748,55.5903,1099660991289,445272,91,91,67.3631
749,55.5858,1099643487860,441677,90,90,67.4684
750,55.5858,1099664370903,449935,90,90,67.4684
751,55.5853,1099808713594,435457,172,172,51.1412
752,55.5299,1099636337091,438904,171,171,52.9319
753,55.4971,1099808713595,435457,173,173,51.1412
754,55.4345,1099636337496,438904,172,172,52.9319
755,55.4087,1099808713596,435457,174,174,51.1412
756,55.4009,1099668005533,453934,60,60,70.3652
757,55.3782,1099931219650,458168,28,28,72.9986
758,55.3391,1099636337631,438904,173,173,52.9319
759,55.3205,1099808713597,435457,175,175,51.1412
760,55.3145,1099661580048,445272,92,92,67.3631
761,55.3062,1099643489310,441677,91,91,67.4684
762,55.3062,1099664370904,449935,91,91,67.4684
763,55.2435,1099636337632,438904,174,174,52.9319
764,55.2321,1099808713598,435457,176,176,51.1412
765,55.1481,1099636338418,438904,175,175,52.9319
766,55.1439,1099808713599,435457,177,177,51.1412
767,55.0555,1099808713600,435457,178,178,51.1412
768,55.0527,1099636338419,438904,176,176,52.9319
769,55.0385,1099664366966,445272,93,93,67.3631
770,55.0264,1099643546959,441677,92,92,67.4684
771,55.0264,1099664370905,449935,92,92,67.4684
772,54.9673,1099808713601,435457,179,179,51.1412
773,54.9571,1099636338420,438904,177,177,52.9319
774,54.9463,1099668298719,453934,61,61,70.3652
775,54.8789,1099808713602,435457,180,180,51.1412
776,54.8617,1099636338421,438904,178,178,52.9319
777,54.7907,1099808713603,435457,181,181,51.1412
778,54.7663,1099636338422,438904,179,179,52.9319
779,54.7627,1099672564315,445272,94,94,67.3631
780,54.7468,1099643565583,441677,93,93,67.4684
781,54.7468,1099664370906,449935,93,93,67.4684
782,54.7023,1099808713604,435457,182,182,51.1412
783,54.6707,1099636338423,438904,180,180,52.9319
784,54.6141,1099808713605,435457,183,183,51.1412
785,54.5753,1099636338424,438904,181,181,52.9319
786,54.5257,1099808713606,435457,184,184,51.1412
787,54.4919,1099668549943,453934,62,62,70.3652
788,54.4869,1099675186099,445272,95,95,67.3631
789,54.4799,1099636338425,438904,182,182,52.9319
790,54.467,1099643566124,441677,94,94,67.4684
791,54.467,1099664370907,449935,94,94,67.4684
792,54.4375,1099808713607,435457,185,185,51.1412
793,54.3843,1099636338482,438904,183,183,52.9319
794,54.3491,1099808713608,435457,186,186,51.1412
795,54.3256,1099931219651,458168,29,29,72.9986
796,54.2889,1099636338483,438904,184,184,52.9319
797,54.2609,1099808713609,435457,187,187,51.1412
798,54.2111,1099676009623,445272,96,96,67.3631
799,54.1935,1099636338484,438904,185,185,52.9319
800,54.1872,1099643568596,441677,95,95,67.4684
801,54.1872,1099665593071,449935,95,95,67.4684
802,54.1725,1099808713610,435457,188,188,51.1412
803,54.0981,1099636338485,438904,186,186,52.9319
804,54.0843,1099808713611,435457,189,189,51.1412
805,54.0373,1099668733770,453934,63,63,70.3652
806,54.0025,1099636338486,438904,187,187,52.9319
807,53.9959,1099808713612,435457,190,190,51.1412
808,53.9351,1099680533223,445272,97,97,67.3631
809,53.9077,1099808713613,435457,191,191,51.1412
810,53.9076,1099643581318,441677,96,96,67.4684
811,53.9076,1099665596778,449935,96,96,67.4684
812,53.9071,1099636338487,438904,188,188,52.9319
813,53.8193,1099808713614,435457,192,192,51.1412
814,53.8117,1099636338488,438904,189,189,52.9319
815,53.7311,1099808713615,435457,193,193,51.1412
816,53.7161,1099636338489,438904,190,190,52.9319
817,53.6593,1099684502060,445272,98,98,67.3631
818,53.6427,1099808713616,435457,194,194,51.1412
819,53.6278,1099643602304,441677,97,97,67.4684
820,53.6278,1099665596779,449935,97,97,67.4684
821,53.6207,1099636338490,438904,191,191,52.9319
822,53.5827,1099678894074,453934,64,64,70.3652
823,53.5545,1099808713617,435457,195,195,51.1412
824,53.5253,1099636338491,438904,192,192,52.9319
825,53.4661,1099808713618,435457,196,196,51.1412
826,53.4297,1099636338492,438904,193,193,52.9319
827,53.3835,1099684577924,445272,99,99,67.3631
828,53.3779,1099808713619,435457,197,197,51.1412
829,53.3482,1099643619744,441677,98,98,67.4684
830,53.3482,1099665596780,449935,98,98,67.4684
831,53.3343,1099636338493,438904,194,194,52.9319
832,53.2895,1099808713620,435457,198,198,51.1412
833,53.2728,1099931219652,458168,30,30,72.9986
834,53.2389,1099636338494,438904,195,195,52.9319
835,53.2013,1099808713621,435457,199,199,51.1412
836,53.1433,1099636338495,438904,196,196,52.9319
837,53.1281,1099680289905,453934,65,65,70.3652
838,53.1129,1099808713622,435457,200,200,51.1412
839,53.1075,1099812097839,445272,100,100,67.3631
840,53.0684,1099643648442,441677,99,99,67.4684
841,53.0684,1099665596781,449935,99,99,67.4684
842,53.0479,1099636338496,438904,197,197,52.9319
843,53.0247,1099808713623,435457,201,201,51.1412
844,52.9525,1099636338497,438904,198,198,52.9319
845,52.9363,1099808713624,435457,202,202,51.1412
846,52.8569,1099636338498,438904,199,199,52.9319
847,52.8481,1099808713625,435457,203,203,51.1412
848,52.8317,1099812097840,445272,101,101,67.3631
849,52.7886,1099643685597,441677,100,100,67.4684
850,52.7886,1099665618127,449935,100,100,67.4684
851,52.7615,1099636338499,438904,200,200,52.9319
852,52.7597,1099808713626,435457,204,204,51.1412
853,52.6737,1099680524134,453934,66,66,70.3652
854,52.6715,1099808713627,435457,205,205,51.1412
855,52.6661,1099636338500,438904,201,201,52.9319
856,52.5831,1099808713628,435457,206,206,51.1412
857,52.5705,1099636338501,438904,202,202,52.9319
858,52.5559,1099812097841,445272,102,102,67.3631
859,52.509,1099644409619,441677,101,101,67.4684
860,52.509,1099665618128,449935,101,101,67.4684
861,52.4949,1099808713629,435457,207,207,51.1412
862,52.4751,1099636339994,438904,203,203,52.9319
863,52.4065,1099808713630,435457,208,208,51.1412
864,52.3797,1099636341785,438904,204,204,52.9319
865,52.3183,1099808713631,435457,209,209,51.1412
866,52.2841,1099636342259,438904,205,205,52.9319
867,52.2799,1099812097842,445272,103,103,67.3631
868,52.2299,1099808713632,435457,210,210,51.1412
869,52.2292,1099644409814,441677,102,102,67.4684
870,52.2292,1099665742244,449935,102,102,67.4684
871,52.2202,1099931219653,458168,31,31,72.9986
872,52.2191,1099684503781,453934,67,67,70.3652
873,52.1887,1099636343105,438904,206,206,52.9319
874,52.1417,1099808713633,435457,211,211,51.1412
875,52.0933,1099636343192,438904,207,207,52.9319
876,52.0533,1099808713634,435457,212,212,51.1412
877,52.0041,1099812097843,445272,104,104,67.3631
878,51.9977,1099636343193,438904,208,208,52.9319
879,51.9651,1099808713635,435457,213,213,51.1412
880,51.9496,1099644812816,441677,103,103,67.4684
881,51.9496,1099665742245,449935,103,103,67.4684
882,51.9023,1099636346430,438904,209,209,52.9319
883,51.8767,1099808713636,435457,214,214,51.1412
884,51.8069,1099636346927,438904,210,210,52.9319
885,51.7885,1099808713637,435457,215,215,51.1412
886,51.7645,1099705187990,453934,68,68,70.3652
887,51.7283,1099812097844,445272,105,105,67.3631
888,51.7113,1099636347437,438904,211,211,52.9319
889,51.7001,1099812318984,435457,216,216,51.1412
890,51.6698,1099646480194,441677,104,104,67.4684
891,51.6698,1099666206984,449935,104,104,67.4684
892,51.6159,1099636347438,438904,212,212,52.9319
893,51.6119,1099812318985,435457,217,217,51.1412
894,51.5235,1099812318986,435457,218,218,51.1412
895,51.5205,1099636347913,438904,213,213,52.9319
896,51.4523,1099812097845,445272,106,106,67.3631
897,51.4353,1099812318987,435457,219,219,51.1412
898,51.4249,1099636349740,438904,214,214,52.9319
899,51.39,1099666530323,449935,105,105,67.4684
900,51.39,1099812318608,441677,105,105,67.4684
901,51.3469,1099812318988,435457,220,220,51.1412
902,51.3295,1099636349741,438904,215,215,52.9319
903,51.3101,1099707041652,453934,69,69,70.3652
904,51.2587,1099821436098,435457,221,221,51.1412
905,51.2341,1099636350732,438904,216,216,52.9319
906,51.1765,1099812097846,445272,107,107,67.3631
907,51.1703,1099821436099,435457,222,222,51.1412
908,51.1676,1099931219654,458168,32,32,72.9986
909,51.1385,1099636351032,438904,217,217,52.9319
910,51.1104,1099667569736,449935,106,106,67.4684
911,51.1104,1099812318609,441677,106,106,67.4684
912,51.0821,1099821436100,435457,223,223,51.1412
913,51.0431,1099636352196,438904,218,218,52.9319
914,50.9937,1099821436101,435457,224,224,51.1412
915,50.9477,1099636352197,438904,219,219,52.9319
916,50.9055,1099821436102,435457,225,225,51.1412
917,50.9007,1099812097847,445272,108,108,67.3631
918,50.8555,1099788222389,453934,70,70,70.3652
919,50.8521,1099636352198,438904,220,220,52.9319
920,50.8306,1099667756763,449935,107,107,67.4684
921,50.8306,1099812453355,441677,107,107,67.4684
922,50.8171,1099821436103,435457,226,226,51.1412
923,50.7567,1099636352326,438904,221,221,52.9319
924,50.7289,1099821436104,435457,227,227,51.1412
925,50.6613,1099636363397,438904,222,222,52.9319
926,50.6405,1099821436105,435457,228,228,51.1412
927,50.6247,1099812097848,445272,109,109,67.3631
928,50.5657,1099636364626,438904,223,223,52.9319
929,50.5523,1099821436106,435457,229,229,51.1412
930,50.551,1099675183184,449935,108,108,67.4684
931,50.551,1099812453356,441677,108,108,67.4684
932,50.4703,1099636364769,438904,224,224,52.9319
933,50.4639,1099821436107,435457,230,230,51.1412
934,50.4009,1099809649217,453934,71,71,70.3652
935,50.3757,1099821436108,435457,231,231,51.1412
936,50.3749,1099636367428,438904,225,225,52.9319
937,50.3489,1099812450416,445272,110,110,67.3631
938,50.2873,1099821436109,435457,232,232,51.1412
939,50.2793,1099636371480,438904,226,226,52.9319
940,50.2712,1099680508494,449935,109,109,67.4684
941,50.2712,1099812453357,441677,109,109,67.4684
942,50.1991,1099821436110,435457,233,233,51.1412
943,50.1839,1099636371481,438904,227,227,52.9319
944,50.115,1099931219655,458168,33,33,72.9986
945,50.1107,1099821436111,435457,234,234,51.1412
946,50.0885,1099636374775,438904,228,228,52.9319
947,50.0731,1099815082665,445272,111,111,67.3631
948,50.0225,1099821436112,435457,235,235,51.1412
949,49.9929,1099636379774,438904,229,229,52.9319
950,49.9914,1099698516616,449935,110,110,67.4684
